Acid(ml),CaCO3(g),CO2
115.6050938,108.246816,99.03362875
93.80685932,118.4197609,99.45195868
90.86819621,115.1188179,90.69920289
90.82076954,97.40280041,94.6702692
124.5723586,92.20129187,109.7348423
100.6396926,91.56211303,89.37235862
86.51936139,82.16611735,69.1997092
106.1610078,83.23855702,80.21097038
92.57134561,114.4812713,104.1981272
99.32970572,90.84743597,109.4461568
117.0948392,111.6990151,100.3108634
109.9779896,98.78491915,91.73688503
101.2852198,120.3210697,110.080999
103.2178081,107.1135806,105.2549299
106.7363503,83.85006543,83.13019871
103.5453494,87.48094989,79.85900819
103.161172,95.19236445,90.32671219
98.93539972,81.31036451,92.86777786
102.9418278,104.9109962,115.250534
101.7564774,118.1946298,98.64943443
87.74466023,106.5288367,96.06933688
89.68570029,105.3468818,96.95842089
102.1198157,117.1612528,101.2081356
101.6229694,110.5235316,105.727448
108.9290805,97.28551899,107.1932305
106.2500568,107.8577275,98.8393151
101.9005082,92.01943374,97.83583967
84.87546532,114.0902131,97.6300809
95.28630023,117.1076009,109.6560226
87.83136314,116.6159218,113.1574083
85.4205318,84.13190437,81.21203846
96.34194211,100.3708311,91.41445276
122.1962287,80.51401365,86.00005768
107.1191155,115.7655992,99.70254308
108.3113062,105.9264908,114.7561571
117.8317873,112.2721263,125.3392596
97.79822683,116.5666852,101.3013352
99.60480173,90.95162265,97.82101753
92.85570347,117.0234176,107.3273954
88.76309846,91.53309837,81.21742177
102.6767812,101.6789536,88.51868216
105.1974031,109.9141073,95.8486262
97.35350784,99.68958273,104.3987496
72.5966237,85.35197644,73.65240631
113.9141779,108.9901006,112.0169154
96.10668037,70.46918703,82.53710285
85.08546424,130.7761142,115.41495
84.71862642,109.9048583,98.57271731
105.8204882,101.6514127,96.92073386
106.2606081,97.98561197,86.14222724
108.3931638,104.162562,95.11652926
112.62313,108.635655,94.94379897
111.5733497,105.4632883,103.1765831
118.7355561,72.37422814,69.7388413
97.32103215,110.0933527,116.1933943
113.0147364,108.9214435,113.5013873
102.7966392,110.4730682,98.08309753
97.92161552,81.82333807,74.84932233
106.3529824,116.6541689,104.2835258
109.0205719,93.90775216,110.3691601
101.8469251,104.9786266,104.4498596
101.0883463,82.39950606,94.42523636
128.0976401,123.2214221,123.975222
101.7483266,114.2666861,104.825874
103.108168,95.53105208,83.45448596
109.9557126,115.9945158,109.1539738
112.2784483,81.69131663,76.67268829
97.49056744,88.04438616,69.53375481
100.7264992,73.25932409,86.65029922
118.6715446,103.2452117,107.0546587
107.8271492,84.06479616,81.32678353
86.98240443,96.81367949,94.94416618
93.019682,116.3405023,108.742772
113.4294704,116.7081234,109.6564332
106.6180978,101.7163638,100.0552716
99.48390284,76.48206604,78.69594398
91.53229698,104.3702472,101.6608178
117.5588193,103.6650572,92.09153736
103.7685013,88.12277801,78.78080919
95.44326535,101.8969833,110.2510594
97.4858637,97.4131841,111.2106197
118.2969081,89.42408138,93.02813904
98.327318,83.84806163,85.43919894
101.0378515,96.46062047,94.0224772
95.47339047,116.3435602,105.1604375
91.99488343,77.03588342,82.98668681
89.59810643,98.66802211,75.16922933
95.79369881,113.283681,101.819171
88.39485952,66.17327179,66.42987809
104.6671274,89.89800551,85.89526729
100.1325545,102.1922684,108.305439
92.77386118,126.8201683,122.3423904
106.4533714,92.25851291,94.33965362
100.9917066,110.0167775,111.2738407
120.8959224,94.84430782,97.80784144
100.4723407,93.9822713,88.18001115
102.5706732,99.99072096,92.56913519
99.06886329,75.55954781,75.59083364
116.0648293,111.1684041,116.061273
128.2934827,98.13332983,95.27037361
93.80925802,97.69970132,103.3292285
124.7897773,104.871245,111.5031397
113.6682714,87.61320766,102.0236953
104.6504739,98.94615814,105.9073537
105.7545268,74.40567777,57.02263255
103.2712294,102.4246073,96.62495899
95.8814719,115.0918628,114.3418048
101.3318144,114.1327211,101.9079873
112.4601901,103.335022,114.3326892
99.77753826,95.31439274,85.94722697
90.99458448,58.69875815,66.85806958
92.40200943,112.3287028,86.78898854
121.9171763,110.5708464,105.7098869
119.5163849,98.36076412,106.004012
104.9709378,114.4745078,109.5192002
121.6768064,98.90936912,100.2631433
107.7614492,120.3802624,106.4233301
116.3117856,121.1628472,132.3945021
105.1504219,98.29212761,97.57188521
123.3213929,112.7167237,115.9498913
105.5612576,86.66707661,92.10960296
106.5008983,88.78114816,90.47878596
101.3765303,103.2016256,105.5611379
100.3690274,95.42057259,101.3215125
109.8957184,99.79492329,95.96608751
119.0728576,88.55251878,92.80814015
107.6229741,113.3855291,114.7450143
103.2442815,108.6827071,91.85721198
105.9527493,106.7183342,115.3354093
97.43559448,100.5432809,86.94464324
120.5514669,109.6573898,117.0236401
117.933065,88.38460785,105.490458
112.5319047,119.4680159,107.168506
93.62492889,96.87855365,83.43493688
92.37224563,102.7118371,101.0904241
98.65882844,91.34068725,88.1017768
111.2311773,119.4065936,104.4479208
101.6302713,102.4128889,99.74193523
109.5030093,113.6940502,112.7049944
118.2412071,79.55300956,97.71481349
116.0359755,92.83705784,100.8802253
118.2535425,111.4150207,120.477738
125.006016,85.06316579,105.0563565
97.31150063,94.53240236,95.97062558
103.0672662,97.27366286,96.87821658
103.4097564,98.13419194,90.03676361
86.93522498,115.2304718,82.85555021
104.431434,99.80983982,107.8952602
117.0736337,82.1909005,87.87129809
123.1389999,113.3160942,117.231909
108.8841836,103.4278553,104.5751437
98.59736983,101.3356248,90.22248768
91.12370888,112.8254436,94.39576899
102.600742,93.42706438,85.00552156
101.947005,84.33873405,76.52640874
95.66525533,114.4103041,95.77547488
99.32584699,119.8333185,125.2632784
90.22003293,97.49556612,84.18141928
94.00921439,92.59940179,97.48871747
100.4800219,99.64509624,98.01706635
105.5150454,109.8884594,102.3299744
136.2476006,101.4097054,116.3804016
97.80348773,120.7289489,116.5136425
91.35361716,111.0937769,110.2459025
118.7095781,95.69289387,91.47945727
128.0641343,104.168927,112.805992
99.22160756,115.6181896,105.1137256
90.36200172,100.5377184,85.56387024
89.0894954,113.7054598,96.02343804
112.3054932,90.64276008,84.94634167
88.98788763,112.7715884,99.46346006
90.44404811,115.7768542,103.494852
93.13808558,82.17923227,80.62847543
85.13912648,108.8137571,90.22829991
97.81685191,65.46847076,60.92845217
108.5884367,131.2853154,128.4454701
97.49785981,103.8280769,92.0024683
138.6514867,92.01001088,96.20157844
94.5018768,120.087048,118.4858621
97.02243658,77.94173999,72.39223377
121.8266186,98.35897895,100.5434009
102.7196514,89.07229676,80.6273341
95.75072686,96.83057128,84.14405779
109.2786735,104.4499283,103.4616188
96.48326632,120.2715426,104.9949189
118.1437294,108.802022,112.3545048
106.8083557,92.95113322,104.1599884
99.85964446,114.0418754,108.5451133
115.1694774,99.89024818,95.59726122
111.0922089,99.2110127,82.87605401
106.365218,104.4637007,105.080337
102.1690126,96.09428884,81.24607205
119.0699341,85.09956621,92.58557805
110.432034,89.06759775,95.08992291
123.3388968,99.67824135,97.12957219
90.36638124,101.0235778,86.99844258
111.8289208,94.12224487,97.31266443
101.5384764,95.99955577,92.92815274
104.7268272,98.95107961,95.89008143
115.0318749,76.10573963,83.47772743
83.52625778,99.31488566,90.15857678
120.7879731,140.7348304,130.8565188
115.3386522,124.3623959,124.9490328
108.7349514,104.7196612,103.4336525
70.9370956,86.15005504,62.43198153
103.1048538,83.19807147,88.80856391
83.25276523,83.48741858,72.4008953
108.8399278,118.1338035,122.6396742
104.3108014,113.5430607,112.5279121
84.5876923,90.38183022,90.29975353
98.55672268,113.3804806,106.0702455
99.68105658,117.5663914,99.53726957
101.1253574,104.0127118,100.3158129
96.98819489,97.14898414,96.78642194
97.70475132,88.29961787,78.4294965
103.0303109,118.7737303,114.510997
115.732037,82.91125536,88.82241009
88.73415416,101.6117173,90.16228927
121.5438822,100.9685605,117.4160673
103.7968658,74.80822576,91.12506309
111.3835743,109.9558393,110.8005289
110.2520416,118.1461194,107.1596072
121.6931744,128.8297486,125.4516045
81.45244423,91.48380849,95.63272051
94.04603601,85.77265526,91.05931729
85.72016731,90.02013529,87.94399079
96.95849742,122.9367537,127.7234712
105.8367433,95.3562624,92.51298658
102.503342,111.518139,120.8749366
100.3728387,102.2679654,76.81257381
82.46846308,106.3576358,97.70399438
124.4983007,116.4199484,106.331287
97.70331543,104.2163134,85.84958236
91.64862754,100.7488795,91.26974865
119.5906783,117.6798704,115.8576036
117.9263563,95.99049026,79.8929336
107.4532549,113.7505081,107.7757365
121.9873309,89.29356169,85.08496813
97.01168265,103.4271531,89.97551009
114.1380389,126.3592203,117.8225182
98.20257968,105.2069637,89.90969744
113.908913,66.29951405,76.000887
97.6874518,99.90923409,108.2309242
118.4508855,88.65036805,101.790595
115.2623657,94.0957023,95.69260759
116.9500452,106.7461919,106.4033617
88.45725805,90.15816573,80.64602123
87.58947422,120.8282073,103.3394814
99.52580164,116.2257065,104.6081181
118.6283147,93.68810667,105.3202199
100.9970631,93.45000506,92.25273365
114.7134319,103.4306866,107.8790985
120.4941099,105.8426022,112.0411046
91.63441911,134.2918272,112.1301359
101.9766075,95.05943713,99.03738156
108.5729875,90.82198645,71.47901154
95.50187417,149.6776021,131.4203452
99.0923377,107.4440486,98.55429009
117.3388328,117.7522355,131.9951265
100.3739444,77.18212018,93.46005626
107.18863,113.7118625,101.3618355
120.6820487,105.9486016,107.3809981
99.77222279,94.38772967,82.95542841
127.2129626,89.90611853,106.9606233
121.5360998,104.6629926,106.0630993
77.59046001,119.7696228,109.8071483
104.1917093,78.26222472,98.63751209
101.4967481,88.76095029,92.78513545
109.4725969,109.8565617,100.7562661
120.1139269,118.3014428,118.4787673
94.37415337,100.0234798,94.55072051
96.81618215,115.3184034,106.2191311
96.36699755,78.31297986,82.38461608
103.7568124,105.8976465,102.1808132
96.84595922,103.9213992,89.29471887
124.6692421,90.3873733,87.71371743
99.62820041,87.56439169,92.55852686
104.2216703,109.3057713,107.0940401
106.1890079,98.75332692,95.94804609
98.41654435,94.38745916,82.71089033
120.4106228,121.180866,126.1516144
88.03929922,113.2406568,94.48906778
110.4173118,112.6148828,111.1603388
92.40030719,94.43973021,93.31946986
98.04012373,121.761535,123.0037134
84.62053423,104.1043566,97.734483
101.7543463,70.85384844,76.0069977
118.3633329,121.8888903,120.9530762
91.31636345,112.6212533,118.2372536
117.2492714,119.4742755,113.98388
101.3908546,92.02087851,93.09774886
94.90522055,109.6917399,95.61218768
104.3394986,86.39602502,94.06835701
102.5799365,67.17668741,83.33667836
112.0621406,105.2580539,98.40282083
101.870847,88.69463338,80.75267494
102.3207554,105.122915,104.0478966
102.5217215,104.91241,99.53766938
88.77358598,116.7825253,98.1114222
106.8831442,113.6222504,116.5181349
115.2888753,87.22648653,86.22866363
87.64131957,104.452749,90.56662297
79.42538918,87.71414237,82.82952936
103.2501689,90.04441686,101.2999249
98.55437111,103.9756309,94.49131604
88.72756017,103.3496592,99.89438587
107.4410707,100.9799613,103.8543023
104.7297092,94.96712272,94.2722605
105.1762809,118.4833297,110.5327341
115.7327336,83.53121198,96.5704153
103.7704457,96.66565396,110.2213176
88.92630118,104.4557182,88.7192689
106.9396799,112.6115411,109.6350717
94.52941572,106.376498,93.79585681
106.7446938,85.55724838,84.63612443
101.6474628,72.34032232,92.54278531
101.5540191,82.3715846,75.01874652
92.60602103,99.45967107,90.73028251
109.0659237,100.185471,90.55425924
96.14695421,94.7973357,95.39372717
103.777506,118.3937276,97.17166362
90.94368802,138.0309528,114.3863228
98.02089423,100.1314492,88.36164534
143.1552276,101.5576038,124.7588446
91.16985288,125.4678561,119.3338628
110.0607842,98.79776013,90.74831754
129.7628234,114.8624848,105.8946017
107.9146038,99.67414326,87.85071437
101.9059686,101.6084089,101.201852
98.4955504,110.1194948,109.9349968
74.01840443,117.0143059,102.3552539
88.61575607,108.5636754,105.7109306
113.3698191,100.1771873,89.73544469
116.0474928,87.79983081,110.6229538
103.0742976,114.2055482,109.3326144
102.9494183,102.7183444,111.2893337
119.001929,113.6834831,108.2339538
104.6746563,116.664836,104.8686617
101.4620446,102.7091948,101.6377817
87.75854291,91.67808369,96.3956972
123.202698,93.26940955,101.4652235
106.320847,107.5334646,113.162831
104.4093943,99.72031183,95.92987135
98.92626949,111.8381085,97.0680458
111.5252365,109.3150575,100.9533464
108.2614581,107.6686285,98.66019236
105.7513303,93.3778313,88.1661875
102.8528199,103.2638944,100.9057584
97.79290485,100.7244457,93.11654317
130.4616288,119.0892457,125.3972739
122.9251525,89.28186107,103.7924741
95.5646955,110.197827,100.9891449
82.7929473,109.0873796,96.33885918
116.1722431,88.83465328,94.39950645
90.27876983,104.7072894,96.84735301
91.56439571,92.30148451,81.78405462
96.32414072,110.5447862,97.76479129
106.8875157,100.9514688,102.4216709
105.1124627,123.3468523,124.6781797
108.6269975,117.7071755,118.0552048
124.8371147,108.9255188,106.2463621
96.28815349,116.4359381,110.3319314
110.8530694,85.67511051,92.74840194
90.08304211,103.2547236,106.9320266
86.42645867,103.6468271,96.3120012
112.5713276,92.07850359,107.7085179
104.9836522,132.1628988,120.9221929
91.39025329,95.33275057,83.49449464
127.5723374,118.665999,126.6708891
103.4244257,97.87349748,92.10441293
105.8068051,98.39995625,88.85183218
95.28998717,125.9141619,110.7326249
82.70956762,85.78836864,83.4909073
87.89472225,122.064854,116.510785
112.0645908,105.0265547,89.08668551
106.8700932,77.34824424,76.89452057
106.5311226,114.4108207,116.8914953
116.0631186,96.17480964,107.0649728
100.6020256,79.11978645,77.87915744
86.77922289,108.4721917,103.8100189
110.6293343,79.9484174,78.64686281
100.3688691,129.2101553,119.6417461
112.7040642,138.8704436,131.0527465
106.7745365,98.50694041,89.52353532
115.4283379,99.30432942,103.7183112
115.0806293,107.8234734,103.3512075
87.33819353,115.6468743,94.40740502
96.97128014,104.1184546,98.57942873
101.7029291,92.5334159,79.17053206
101.0048803,115.5627524,112.4886718
134.0373875,119.4973879,122.9181299
117.8412542,106.7993953,100.7923401
106.0200435,101.8775793,94.31649629
105.1436385,118.7192858,115.0451641
91.27673225,97.46262183,92.29912364
94.94110167,106.170362,93.95871973
101.1732704,104.3399016,107.7632798
112.5409142,97.92432185,86.31550897
119.61265,91.98863662,97.76669094
104.072773,90.22492084,96.91459955
100.6309341,79.25958368,72.08399878
95.32380727,95.96739854,93.21105462
98.79333795,119.3158779,106.4140116
105.1825758,100.2392953,110.272584
103.7079209,103.3719131,102.4909473
83.834945,100.1087261,85.32851876
100.4428415,122.2420681,116.6493037
96.06503389,103.7937273,96.47342281
106.4769388,109.8384922,103.7608165
104.8117998,86.51875794,90.1034148
110.2532904,93.21041093,90.59032365
100.8699353,96.63868763,94.73269437
108.8399298,108.1387777,86.37358875
94.49416919,97.95004471,105.6394191
109.6079739,84.31937473,78.07336169
93.57321728,101.7301707,86.72009344
91.19894494,101.6930809,93.52385841
107.1323041,104.5774253,98.35975205
110.5940722,122.6772952,119.3516586
84.11230726,108.2719157,102.0587366
97.90629367,113.3766805,102.8841888
93.77352966,86.39464245,92.56565377
102.339583,108.7550295,106.9684045
98.82889725,106.9368926,97.81955488
100.7229782,90.6694373,82.68475683
114.7641682,90.79927743,107.101718
85.59729323,96.67258826,99.2466031
111.8756479,89.58586894,91.33420936
97.82612047,90.79191463,91.00524135
102.8032347,95.82229227,105.8778368
85.11514103,99.09508138,87.04536161
121.3479293,81.92525479,88.09456508
101.8049527,113.910812,113.2556009
87.89247017,91.00225169,73.69653702
96.32097063,107.9836971,104.3766351
109.7085976,98.40794238,98.75410749
122.7634999,109.9458675,116.7623658
79.29027779,130.1406883,101.3276655
124.3114645,117.2773931,115.3533454
120.1061615,89.26523028,100.1286055
97.09541504,106.3889431,115.0522451
98.33408539,102.7587195,91.79154926
91.00025361,97.64143078,102.4888891
102.6666917,95.49790733,95.82593729
111.0971239,98.94489879,101.0792915
104.2416991,74.73416542,86.15507584
92.0151279,103.7093881,101.7531356
81.83466222,103.6858898,96.22950664
114.7327513,108.2246407,99.8071753
94.21180065,98.34802351,91.6933349
114.0736432,92.27365775,101.3436445
97.52225806,81.70703873,81.69913215
101.5088468,106.4513862,80.78559357
78.35087115,124.7648615,98.50053952
81.538657,94.6412047,83.88032237
85.59853044,90.75926451,64.08973394
110.1238923,96.41309455,95.78309588
110.5829478,95.61220024,100.1452131
117.8128329,95.7923844,104.9609747
93.77604447,88.30023166,92.3815541
110.0303333,101.8406919,88.1152462
94.99327078,97.05533116,100.9619769
103.1979656,110.9637567,105.2542405
132.3598255,83.60951044,83.24240568
109.4459366,122.418331,120.0019479
112.2310062,90.44367057,103.934343
121.1259082,98.23892729,96.77035617
109.0782314,106.3934305,105.9145455
97.56052282,107.0633028,102.1009887
92.69658462,105.9963785,90.01787955
96.3294232,91.16144958,86.06029182
111.3662986,103.2137014,101.5063483
103.1994436,96.99164244,92.92136689
96.77239786,85.93327886,95.33595753
89.49633213,94.35766542,79.87696431
92.9732613,105.8777705,99.69937826
106.2953163,114.9041983,116.4666174
90.48092812,104.6806617,95.34947845
